노출키워드,연관키워드,검색(PC),검색(폰),평균클릭(PC),평균클릭(폰),평클릭률(PC),평균클릭률(폰),노출광고수,경쟁도,총검색,총클릭
철제간판,갈바,2820,3860,20.0,98.3,0.8,2.77,15,높음,6680.0,118.3
철제간판,무지주벽선반,810,4190,7.7,108.8,1.03,2.82,15,높음,5000.0,116.5
철제간판,선반받침대,650,1750,4.3,107.9,0.72,6.46,15,높음,2400.0,112.2
철제간판,행거도어,1390,1700,34.2,77.2,2.79,4.86,15,높음,3090.0,111.4
철제간판,계단난간,970,1930,23.3,84.0,2.81,4.89,15,높음,2900.0,107.3
철제간판,미니간판,810,3190,13.1,93.3,1.86,3.26,15,높음,4000.0,106.4
철제간판,현관문패,310,2530,4.9,97.3,1.83,4.29,15,높음,2840.0,102.2
철제간판,경량철골,1220,2410,20.7,76.8,1.94,3.61,15,높음,3630.0,97.5
철제간판,벽걸이선반,2150,8920,10.0,85.3,0.51,1.05,15,높음,11070.0,95.3
철제간판,주차금지대,1370,3480,6.7,82.8,0.55,2.73,15,높음,4850.0,89.5
철제간판,서각,800,2580,9.3,77.2,1.29,3.36,15,높음,3380.0,86.5
철제간판,조형물,2310,3130,14.4,69.0,0.69,2.47,15,높음,5440.0,83.4
철제간판,간판종류,830,2000,14.7,65.6,1.96,3.68,15,높음,2830.0,80.3
철제간판,철제입간판,1110,2040,21.7,56.8,2.17,3.08,15,높음,3150.0,78.5
철제간판,돌출간판,1520,3680,15.9,58.0,1.17,1.74,15,높음,5200.0,73.9
철제간판,철공소,870,2720,9.5,62.0,1.18,2.42,15,높음,3590.0,71.5
철제간판,회사명판,2380,1650,31.3,37.4,1.45,2.52,15,높음,4030.0,68.7
철제간판,카페간판,630,1960,9.7,55.8,1.6,3.2,15,높음,2590.0,65.5
철제간판,안내판,1960,1760,25.3,39.0,1.41,2.49,15,높음,3720.0,64.3
철제간판,카페입간판,590,2950,9.6,54.5,1.66,2.01,15,높음,3540.0,64.1
철제간판,스카시간판,1070,1840,15.4,42.8,1.62,2.51,15,높음,2910.0,58.2
철제간판,고무스카시,1080,1580,21.3,35.7,2.21,2.46,15,높음,2660.0,57.0
철제간판,미용실간판,350,2280,3.1,53.3,0.91,2.57,15,높음,2630.0,56.4
철제간판,안전표지판,1440,1540,24.0,24.3,1.93,1.76,15,높음,2980.0,48.3
도색간판,도색간판,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음,0.0,0.0
밑줄형,밑줄형,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음,0.0,0.0
셀프바,주방수납장,7390,68000,117.7,2058.9,1.77,3.33,15,높음,75390.0,2176.6
셀프바,음식물쓰레기통,9790,75700,67.9,1108.3,0.78,1.74,15,높음,85490.0,1176.2
셀프바,전자렌지수납장,3260,35100,44.9,1018.9,1.49,3.18,15,높음,38360.0,1063.8
셀프바,모니터받침대,30700,39800,54.1,339.0,0.2,0.94,15,높음,70500.0,393.1
뷔페,토마호크스테이크,8350,85400,58.7,2042.0,0.76,2.61,15,높음,93750.0,2100.7
뷔페,해운대맛집,11300,157200,31.5,1428.8,0.29,0.92,15,높음,168500.0,1460.3
뷔페,제주도관광,12000,82300,67.9,1249.8,0.58,1.53,15,높음,94300.0,1317.7
뷔페,제주도맛집,18800,99100,61.1,1075.8,0.35,1.13,15,높음,117900.0,1136.9
뷔페,제주맛집,8540,92300,40.9,1035.2,0.51,1.17,15,높음,100840.0,1076.1
뷔페,제주공항근처맛집,4630,89800,7.9,1063.1,0.18,1.19,15,높음,94430.0,1071.0
뷔페,여름휴가지추천,3060,30900,39.4,971.9,0.96,2.32,15,높음,33960.0,1011.3
뷔페,비빔국수양념장,4150,145900,11.5,860.9,0.28,0.57,15,높음,150050.0,872.4
뷔페,다이어트빵,2390,16900,59.6,780.6,2.71,4.84,15,높음,19290.0,840.2
뷔페,칠순상차림,1490,14400,31.3,735.4,2.42,5.71,15,높음,15890.0,766.6999999999997
뷔페,출장뷔페,2050,18000,36.7,689.8,2.06,4.3,15,높음,20050.0,726.5
뷔페,호텔뷔페,4350,30400,20.1,605.3,0.51,2.12,15,높음,34750.0,625.4
뷔페,생일상차림메뉴,4540,73900,29.7,454.7,0.74,0.69,15,높음,78440.0,484.4
뷔페,국내여행지추천,6310,61200,16.2,429.3,0.27,0.7,15,높음,67510.0,445.5
뷔페,국내리조트추천,2300,13400,21.9,417.5,0.98,2.95,15,높음,15700.0,439.4
뷔페,강남맛집,12300,91100,12.5,379.6,0.12,0.45,15,높음,103400.0,392.1
뷔페,홍대맛집,11600,135200,13.9,354.3,0.14,0.29,15,높음,146800.0,368.2
뷔페,삼계탕맛집,2150,41000,4.7,351.8,0.21,0.79,15,높음,43150.0,356.5
뷔페,호밀빵,2810,21600,12.5,336.8,0.5,1.7,15,높음,24410.0,349.3
뷔페,부모님생신상차림,1170,15700,7.9,298.0,0.76,2.12,15,높음,16870.0,305.9
뷔페,청계산맛집,1960,21200,11.7,283.3,0.64,1.37,14,높음,23160.0,295.0
뷔페,케이터링,4330,14800,29.5,233.8,0.76,1.77,15,높음,19130.0,263.3
뷔페,스테이크맛집,2150,28600,3.4,241.2,0.18,0.94,15,높음,30750.0,244.6
뷔페,서울호텔뷔페,2210,13000,10.0,205.6,0.51,1.77,15,높음,15210.0,215.6
뷔페,홈파티음식,2060,14400,11.3,198.1,0.61,1.53,15,높음,16460.0,209.4
뷔페,통밀빵,2760,16100,14.9,184.0,0.59,1.2,15,높음,18860.0,198.9
뷔페,8월제주도가볼만한곳,2950,18400,7.5,168.7,0.24,0.93,15,높음,21350.0,176.2
뷔페,감자탕맛집,650,16200,1.8,154.0,0.33,1.07,15,높음,16850.0,155.8
뷔페,돌잔치,2930,16800,7.2,99.0,0.29,0.65,15,높음,19730.0,106.2
뷔페,압구정맛집,5420,57500,9.9,88.7,0.21,0.17,15,높음,62920.0,98.6
LED루미사인,LED루미사인,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음,0.0,0.0
부속,자동차중고부품,3820,11400,294.4,1225.0,8.51,11.76,15,높음,15220.0,1519.4
부속,발전기,4820,15000,45.3,391.3,1.01,2.6,15,높음,19820.0,436.6
부속,제초기,2790,11500,24.7,367.6,1.01,3.54,15,높음,14290.0,392.3
부속,미니예초기,730,4440,16.5,322.8,2.62,8.02,15,높음,5170.0,339.3
부속,돼지머리,1120,5550,7.3,157.3,0.78,3.17,15,높음,6670.0,164.60000000000005
모음,모음,6070,24800,0.0,0.7,0.0,0.01,2,중간,30870.0,0.7
연장선와이어걸이전원스위치,연장선와이어걸이전원스위치,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음,0.0,0.0
제초기,예초기,32500,135500,403.0,4432.2,1.51,3.83,15,높음,168000.0,4835.2
제초기,잔디깍는기계,5190,27500,132.5,1465.0,2.64,5.47,15,높음,32690.0,1597.5
제초기,충전식예초기,3820,17200,84.5,1138.6,2.72,7.73,15,높음,21020.0,1223.1
제초기,농약분무기,4000,16400,96.3,843.2,2.48,5.13,15,높음,20400.0,939.5
제초기,예초기날,7040,26000,95.7,791.0,1.64,3.64,15,높음,33040.0,886.7
제초기,혼다예초기,3220,16100,51.4,753.9,1.9,5.54,15,높음,19320.0,805.3
제초기,부탄가스예초기,2880,13300,46.4,632.3,2.01,5.8,15,높음,16180.0,678.6999999999998
제초기,중고예초기,1330,5980,70.1,574.5,6.32,11.24,15,높음,7310.0,644.6
제초기,야생화,4350,28300,34.7,568.5,0.89,2.23,15,높음,32650.0,603.2
제초기,무선예초기,2330,10600,30.9,521.4,1.6,5.76,15,높음,12930.0,552.3
제초기,충전예초기,3480,11600,47.3,497.0,1.57,5.05,15,높음,15080.0,544.3
제초기,방역소독기,4630,16000,46.6,398.3,1.12,2.53,15,높음,20630.0,444.9
제초기,발전기,4820,15000,45.3,391.3,1.01,2.6,15,높음,19820.0,436.6
제초기,관리기,2130,7780,45.5,386.2,2.61,5.73,15,높음,9910.0,431.7
제초기,계양예초기,2550,10300,33.9,388.9,1.61,4.47,15,높음,12850.0,422.8
제초기,제초기,2790,11500,24.7,367.6,1.01,3.54,15,높음,14290.0,392.3
제초기,전기예초기,2070,8140,21.5,361.3,1.19,4.87,15,높음,10210.0,382.8
제초기,동력분무기,1660,5580,45.7,303.0,2.9,5.39,15,높음,7240.0,348.7
제초기,예초기부품,2440,7030,65.7,260.7,3.08,4.19,15,높음,9470.0,326.4
제초기,그린웍스예초기,3130,9870,30.7,269.9,1.16,3.14,15,높음,13000.0,300.6
제초기,농기계,2340,5730,52.4,236.4,2.55,4.49,15,높음,8070.0,288.8
제초기,압축분무기,4500,12700,28.3,249.8,0.66,2.01,15,높음,17200.0,278.1
제초기,스프링클러,10200,27500,34.9,221.8,0.33,0.75,15,높음,37700.0,256.7
제초기,보쉬잔디깍기,1320,6950,23.5,226.0,1.72,3.19,15,높음,8270.0,249.5
제초기,베어링,6380,11100,84.8,145.8,1.47,1.44,15,높음,17480.0,230.6
돼지머리,보쌈맛집,620,12200,2.3,277.7,0.41,2.44,15,높음,12820.0,280.0
돼지머리,족발,6370,160200,10.9,207.7,0.17,0.14,15,높음,166570.0,218.6
돼지머리,홍어무침,950,7990,5.3,185.4,0.62,2.52,15,높음,8940.0,190.7
돼지머리,돼지뒷고기,850,8200,5.2,162.6,0.7,2.14,15,높음,9050.0,167.79999999999995
돼지머리,보쌈,6010,64800,7.1,159.7,0.13,0.26,15,높음,70810.0,166.79999999999995
돼지머리,돼지머리,1120,5550,7.3,157.3,0.78,3.17,15,높음,6670.0,164.60000000000005
돼지머리,냉채족발,1670,18900,2.4,154.7,0.14,0.75,15,높음,20570.0,157.1
돼지머리,돼지곱창,1170,8530,3.6,99.1,0.34,1.23,15,높음,9700.0,102.7
돼지머리,순대내장,760,6320,1.9,96.9,0.27,1.67,15,높음,7080.0,98.8
돼지머리,돼지앞다리살,1080,8270,5.0,82.0,0.52,1.12,15,높음,9350.0,87.0
돼지머리,전종류,1140,9810,1.5,61.3,0.16,0.74,15,높음,10950.0,62.8
돼지머리,녹두전,2170,17100,2.2,58.0,0.12,0.41,15,높음,19270.0,60.2
돼지머리,미소된장,800,6670,1.1,55.7,0.16,0.93,15,높음,7470.0,56.8
발전기,의자,42400,124400,239.3,1817.8,0.62,1.6,15,높음,166800.0,2057.1
발전기,엔진오일,9620,48100,38.5,707.8,0.44,1.58,15,높음,57720.0,746.3
발전기,텐트대여,1970,9610,47.9,686.2,2.51,7.08,15,높음,11580.0,734.1
발전기,전기온수기,5420,16800,57.3,418.8,1.23,2.87,15,높음,22220.0,476.1
발전기,발전기,4820,15000,45.3,391.3,1.01,2.6,15,높음,19820.0,436.6
발전기,제초기,2790,11500,24.7,367.6,1.01,3.54,15,높음,14290.0,392.3
발전기,엔진오일교환비용,2180,18200,9.6,359.1,0.47,2.07,15,높음,20380.0,368.70000000000016
발전기,무전기,5590,17600,48.2,278.0,0.97,1.71,15,높음,23190.0,326.2
발전기,소형발전기,910,4090,18.0,258.2,2.13,6.28,15,높음,5000.0,276.2
발전기,베어링,6380,11100,84.8,145.8,1.47,1.44,15,높음,17480.0,230.6
발전기,엔진오일교환,1820,9110,8.9,211.2,0.53,2.49,15,높음,10930.0,220.1
발전기,에어콤프레셔,3810,12700,32.9,166.5,0.93,1.38,15,높음,16510.0,199.4
발전기,엔진오일합성유,1520,9970,8.6,181.7,0.61,1.93,15,높음,11490.0,190.3
발전기,게임기,2760,14400,3.9,144.8,0.16,1.06,15,높음,17160.0,148.70000000000005
발전기,수입차정비,750,4570,7.3,93.5,1.06,2.16,15,높음,5320.0,100.8
발전기,냉온수기,2020,5320,9.1,85.5,0.49,1.67,15,높음,7340.0,94.6
발전기,천공기,3690,4820,16.7,76.7,0.52,1.71,15,높음,8510.0,93.4
발전기,AGM배터리,1900,6120,6.1,80.0,0.36,1.48,15,높음,8020.0,86.1
발전기,뿌레카,1300,3570,6.7,75.6,0.56,2.31,15,높음,4870.0,82.3
발전기,케이블,5080,10700,5.9,67.0,0.14,0.68,15,높음,15780.0,72.9
LED영업중,네온사인주문제작,1210,6160,36.6,361.6,3.59,7.1,15,높음,7370.0,398.20000000000016
오픈사인,입간판,7840,20000,98.6,348.0,1.41,1.95,15,높음,27840.0,446.6
오픈사인,철망,3850,10500,88.4,351.8,2.48,3.63,15,높음,14350.0,440.20000000000016
오픈사인,주차금지표지판,3460,11100,46.8,323.3,1.52,3.18,15,높음,14560.0,370.1
오픈사인,원목액자,1340,6020,30.7,268.8,2.43,4.86,15,높음,7360.0,299.5
오픈사인,바퀴,4580,12000,59.9,155.3,1.52,1.48,15,높음,16580.0,215.2
오픈사인,돌출간판,1520,3680,15.9,58.0,1.17,1.74,15,높음,5200.0,73.9
LED매입등,스탠드조명,6850,32100,55.1,524.3,0.93,1.83,15,높음,38950.0,579.4
LED매입등,LED거실등,3420,17000,37.9,402.8,1.32,2.52,15,높음,20420.0,440.7
LED매입등,주방등,2090,13900,22.7,347.1,1.22,2.75,15,높음,15990.0,369.8
LED매입등,장스탠드,3400,18500,26.7,337.6,0.92,2.03,15,높음,21900.0,364.3
LED매입등,주방조명,1620,11500,28.6,314.5,1.91,3.02,15,높음,13120.0,343.1
LED매입등,펜던트조명,3410,9160,56.9,278.3,1.83,3.33,15,높음,12570.0,335.2
LED매입등,LED주방등,1600,11500,17.7,265.8,1.23,2.57,15,높음,13100.0,283.5
LED매입등,LED형광등,4920,17200,38.1,232.8,0.89,1.53,15,높음,22120.0,270.90000000000003
LED매입등,LED방등,2780,10700,16.0,171.3,0.63,1.75,15,높음,13480.0,187.3
LED매입등,형광등,5170,14800,20.8,151.5,0.46,1.16,15,높음,19970.0,172.3
LED매입등,간접조명,3950,11000,7.3,143.1,0.19,1.54,15,높음,14950.0,150.4
LED매입등,전구,5120,18800,17.8,120.8,0.39,0.73,15,높음,23920.0,138.6
LED매입등,LED매립등,1040,5360,9.9,96.3,1.09,2.05,15,높음,6400.0,106.2
LED매입등,조명등,1290,4930,13.5,88.3,1.22,2.02,15,높음,6220.0,101.8
LED매입등,확대경,2020,4390,19.1,63.3,1.04,1.58,15,높음,6410.0,82.4
LED매입등,다운라이트,3500,6930,12.7,66.7,0.4,1.07,15,높음,10430.0,79.4
LED매입등,매입등,1550,2770,10.3,64.6,0.74,2.62,15,높음,4320.0,74.89999999999998
LED매입등,6인치다운라이트,1810,3860,9.5,60.8,0.58,1.72,15,높음,5670.0,70.3
LED매입등,서치라이트,870,2780,9.2,60.0,1.23,2.49,15,높음,3650.0,69.2
LED매입등,SMPS,5500,5220,35.2,32.8,0.71,0.7,15,높음,10720.0,68.0
LED매입등,3인치다운라이트,1520,4450,8.5,47.2,0.61,1.19,15,높음,5970.0,55.7
LED매입등,매립등,1390,4150,9.8,40.0,0.79,1.09,15,높음,5540.0,49.8
인포데스크,책상,38000,157000,308.1,3294.9,0.9,2.32,15,높음,195000.0,3603.0
인포데스크,가구,12400,39800,219.4,1254.2,1.96,3.39,15,높음,52200.0,1473.6
인포데스크,수납장,16700,93400,91.4,1297.8,0.61,1.52,15,높음,110100.0,1389.2
인포데스크,원목서랍장,1710,13400,49.4,549.5,3.23,4.75,15,높음,15110.0,598.9
인포데스크,신발장,9130,42900,50.0,436.0,0.62,1.11,15,높음,52030.0,486.0
인포데스크,교구장,1540,16300,10.2,468.4,0.75,3.14,15,높음,17840.0,478.6
인포데스크,분리수거함,7510,28300,48.7,315.3,0.71,1.23,15,높음,35810.0,364.0
인포데스크,원목책장,1540,8870,37.2,314.6,2.67,3.88,15,높음,10410.0,351.8
인포데스크,진열장,3460,11500,40.2,232.8,1.27,2.18,15,높음,14960.0,273.0
인포데스크,피규어장식장,1650,6830,22.3,248.3,1.47,3.95,15,높음,8480.0,270.6
인포데스크,카운터,3530,11300,16.5,234.3,0.52,2.22,15,높음,14830.0,250.8
인포데스크,유리장식장,1290,6640,12.3,232.5,1.08,3.83,15,높음,7930.0,244.8
인포데스크,맞춤가구,1170,4780,40.4,198.2,3.6,4.96,15,높음,5950.0,238.6
인포데스크,인테리어장식장,490,4520,15.6,212.8,3.33,5.09,15,높음,5010.0,228.4
인포데스크,수납장제작,620,3560,23.3,187.6,4.15,5.9,15,높음,4180.0,210.9
인포데스크,진열대,2460,6660,37.9,165.4,1.71,2.73,15,높음,9120.0,203.3
인포데스크,카운터테이블,720,4180,15.5,172.8,2.42,4.54,15,높음,4900.0,188.3
인포데스크,악세사리보관함,1900,13500,7.3,176.7,0.43,1.42,15,높음,15400.0,184.0
인포데스크,가정용금고,1300,7240,19.7,163.9,1.68,2.53,15,높음,8540.0,183.6
인포데스크,가구제작,1370,3780,33.4,140.2,2.63,4.06,15,높음,5150.0,173.6
인포데스크,모텔업구인구직,260,3210,9.7,147.0,3.77,4.64,8,중간,3470.0,156.7
인포데스크,안내데스크,1450,3110,33.5,113.0,2.48,3.89,15,높음,4560.0,146.5
인포데스크,붙이는거울,1500,9030,8.5,134.7,0.63,1.66,15,높음,10530.0,143.2
인포데스크,건축박람회,2770,7720,16.0,126.2,0.62,1.74,15,높음,10490.0,142.2
인포데스크,인테리어가구,960,2270,30.4,99.2,3.56,4.83,15,높음,3230.0,129.6
인포데스크,유리진열장,890,3460,13.7,100.9,1.88,3.15,15,높음,4350.0,114.6
인포데스크,미니쇼케이스,810,4590,3.4,111.1,0.48,2.56,15,높음,5400.0,114.5
인포데스크,아크릴상자,1020,2040,21.1,87.7,2.32,4.82,15,높음,3060.0,108.8
인포데스크,다용도수납장,600,5340,4.5,102.6,0.84,2.15,15,높음,5940.0,107.1
인포데스크,레고진열장,410,2640,4.5,95.6,1.27,4.02,15,높음,3050.0,100.1
인포데스크,인포데스크,840,1890,15.5,81.8,2.2,4.68,15,높음,2730.0,97.3
인포데스크,계산대,740,2520,8.7,86.0,1.31,3.77,15,높음,3260.0,94.7
인포데스크,피규어진열장,510,2580,7.4,71.4,1.61,3.06,15,높음,3090.0,78.80000000000003
인포데스크,아크릴선반,820,4100,7.5,65.6,1.03,1.8,15,높음,4920.0,73.1
인포데스크,인포메이션,2550,6280,10.3,61.5,0.44,1.07,15,높음,8830.0,71.8
인포데스크,데스크,1820,5640,4.9,64.5,0.3,1.22,15,높음,7460.0,69.4
인포데스크,피규어케이스,510,2380,6.3,54.8,1.34,2.5,15,높음,2890.0,61.1
인포데스크,악세사리진열대,300,2090,6.3,53.5,2.03,2.79,15,높음,2390.0,59.8
OPEN,CLOSED,1660,5360,1.3,20.0,0.09,0.41,12,중간,7020.0,21.3
LED바,파티용품,5000,36600,183.7,2509.0,4.04,7.58,15,높음,41600.0,2692.7
LED바,무드등,18400,77600,43.8,575.3,0.27,0.84,15,높음,96000.0,619.0999999999998
LED바,아크릴,14000,26800,178.4,426.0,1.42,1.78,15,높음,40800.0,604.4
LED바,스탠드조명,6850,32100,55.1,524.3,0.93,1.83,15,높음,38950.0,579.4
LED바,집어등,4400,19000,36.3,539.0,0.95,3.35,15,높음,23400.0,575.3
LED바,거실조명,2550,13100,46.0,448.0,2.04,3.76,15,높음,15650.0,494.0
LED바,벽등,3630,14700,70.0,421.5,2.13,3.18,15,높음,18330.0,491.5
LED바,네온사인주문제작,1210,6160,36.6,361.6,3.59,7.1,15,높음,7370.0,398.20000000000016
LED바,네온사인,4390,15200,42.5,321.2,1.14,2.61,15,높음,19590.0,363.7
LED바,셀프인테리어,4580,78600,26.7,335.5,0.65,0.8,15,높음,83180.0,362.2
LED바,LED모듈,8350,17500,39.7,199.5,0.5,1.3,15,높음,25850.0,239.2
LED바,수유등,2190,15600,4.7,205.7,0.24,1.48,15,높음,17790.0,210.4
LED바,초보운전스티커,4850,28700,10.7,185.8,0.24,0.7,15,높음,33550.0,196.5
LED바,LED바,4400,9780,47.5,148.3,1.23,1.72,15,높음,14180.0,195.8
LED바,LED전광판,2000,4780,36.5,151.5,1.99,3.55,15,높음,6780.0,188.0
LED바,가로등,3320,5910,48.9,123.3,1.67,2.28,15,높음,9230.0,172.2
LED바,무선센서등,1510,7860,8.8,155.1,0.67,2.16,15,높음,9370.0,163.9
LED바,LED안정기,1590,4820,14.0,148.9,0.98,3.28,15,높음,6410.0,162.9
LED바,간접조명,3950,11000,7.3,143.1,0.19,1.54,15,높음,14950.0,150.4
LED바,전기선,2060,7170,14.5,135.9,0.74,2.01,15,높음,9230.0,150.4
LED바,LED스트립,1080,6680,4.7,143.7,0.48,2.33,15,높음,7760.0,148.39999999999995
LED바,LED간접조명,1260,7180,8.1,134.4,0.68,2.05,15,높음,8440.0,142.5
LED바,전구,5120,18800,17.8,120.8,0.39,0.73,15,높음,23920.0,138.6
LED바,수면등,1070,10300,3.9,130.2,0.45,1.48,15,높음,11370.0,134.1
LED바,스트럿바,2060,6940,6.3,123.7,0.36,2.03,15,높음,9000.0,130.0
LED바,어항조명,980,6540,4.1,111.7,0.47,1.94,15,높음,7520.0,115.8
LED바,단스탠드,1520,6560,13.9,93.3,1.05,1.61,15,높음,8080.0,107.2
LED바,T5LED,1730,4670,11.1,83.7,0.74,2.03,15,높음,6400.0,94.8
LED바,침대스탠드,580,5100,2.6,90.1,0.51,1.98,15,높음,5680.0,92.7
LED바,전광판,2050,5130,18.9,62.3,1.04,1.36,15,높음,7180.0,81.19999999999997
LED바,LED,7600,20800,10.6,65.0,0.16,0.34,15,높음,28400.0,75.6
LED바,스마트전구,1630,6010,3.7,71.0,0.26,1.39,15,높음,7640.0,74.7
LED바,책상조명,1310,3740,5.5,61.7,0.51,1.85,15,높음,5050.0,67.2
OHP필름인쇄,시트지,11600,51100,123.5,1177.8,1.2,2.55,15,높음,62700.0,1301.3
OHP필름인쇄,그림액자,2150,12300,59.9,549.8,3.1,4.95,15,높음,14450.0,609.6999999999998
OHP필름인쇄,창문시트지,4000,18100,42.9,350.5,1.15,2.08,15,높음,22100.0,393.4
OHP필름인쇄,유리시트지,1750,7160,27.8,113.3,1.7,1.76,15,높음,8910.0,141.1
OHP필름인쇄,포맥스판,1570,3020,23.5,114.0,1.61,4.13,15,높음,4590.0,137.5
OHP필름인쇄,유리창시트지,850,4110,12.6,124.2,1.58,3.11,15,높음,4960.0,136.8
OHP필름인쇄,천막원단,510,1970,15.9,115.6,3.71,6.24,15,높음,2480.0,131.5
OHP필름인쇄,인테리어시트지,1060,4170,11.7,85.2,1.26,2.18,15,높음,5230.0,96.9
OHP필름인쇄,불투명유리시트지,590,3100,4.9,73.5,0.86,2.43,15,높음,3690.0,78.4
OHP필름인쇄,안개시트지,820,1710,13.2,50.0,1.79,3.17,15,높음,2530.0,63.2
OHP필름인쇄,벽지시트지,380,2580,3.3,58.3,0.99,2.49,15,높음,2960.0,61.6
OHP필름인쇄,현관시트지,290,2190,3.9,57.0,1.54,2.87,15,높음,2480.0,60.9
OHP필름인쇄,유리창문시트지,410,2870,5.8,51.7,1.51,1.86,15,높음,3280.0,57.5
OHP필름인쇄,현관바닥시트지,210,1780,2.0,46.7,1.11,3.0,15,높음,1990.0,48.7
OHP필름인쇄,투명시트지,1300,3500,8.3,40.3,0.74,1.26,15,높음,4800.0,48.6
OHP필름인쇄,반투명시트지,850,2370,6.9,40.3,0.87,1.83,15,높음,3220.0,47.2
OHP필름인쇄,표지판,2920,4880,14.4,27.3,0.56,0.65,15,높음,7800.0,41.7
OHP필름인쇄,사진프린트,480,1860,5.1,34.7,1.19,2.18,15,높음,2340.0,39.8
OHP필름인쇄,미끄럼방지,1290,3220,6.6,33.0,0.6,1.18,15,높음,4510.0,39.6
조명사인,출력,2620,7260,17.3,33.5,0.73,0.51,15,높음,9880.0,50.8
조명사인,도광판,650,390,12.8,18.3,2.04,4.84,15,높음,1040.0,31.1
조명사인,사인몰,500,350,7.4,8.7,1.68,2.73,15,높음,850.0,16.1
아크릴,장식장,4770,25500,50.2,657.7,1.15,2.78,15,높음,30270.0,707.9000000000003
아크릴,아크릴판,7090,20400,96.4,532.5,1.5,2.82,15,높음,27490.0,628.9
아크릴,아크릴,14000,26800,178.4,426.0,1.42,1.78,15,높음,40800.0,604.4
아크릴,휴대폰거치대,7930,43000,12.4,516.0,0.18,1.31,15,높음,50930.0,528.4
아크릴,아크릴가림막,6250,13300,104.7,414.5,1.84,3.35,15,높음,19550.0,519.2
아크릴,네온사인주문제작,1210,6160,36.6,361.6,3.59,7.1,15,높음,7370.0,398.20000000000016
아크릴,주차금지표지판,3460,11100,46.8,323.3,1.52,3.18,15,높음,14560.0,370.1
아크릴,아크릴케이스,3210,10700,53.3,314.0,1.79,3.28,15,높음,13910.0,367.3
아크릴,네온사인,4390,15200,42.5,321.2,1.14,2.61,15,높음,19590.0,363.7
아크릴,꽃병,2340,15200,13.1,327.3,0.59,2.38,15,높음,17540.0,340.4000000000001
아크릴,명패,5340,8750,71.9,247.3,1.55,3.19,15,높음,14090.0,319.2000000000001
아크릴,아크릴제작,2690,4080,102.5,194.2,4.26,5.2,15,높음,6770.0,296.7
아크릴,생일토퍼,1850,10200,15.1,275.5,0.93,3.06,15,높음,12050.0,290.6
아크릴,아크릴칸막이,3720,6180,65.8,191.3,1.95,3.32,15,높음,9900.0,257.1
아크릴,화장품정리대,1370,11200,9.6,237.1,0.81,2.36,15,높음,12570.0,246.7
아크릴,레고장식장,1100,5590,14.3,230.6,1.53,4.61,15,높음,6690.0,244.9
